ticket_id,booking_id,ticket_type,queue,request_type,created_at,created_date,created_hour,created_weekday,resolved_at,resolved_date,turnaround_minutes_generated,has_accepted_refund,has_out_of_pocket_refund,is_weekend,resolved_same_day,tickets_on_booking,is_repeat_contact_booking,contact_seq,hours_since_prev_contact
9ed8f967-acfa-433f-87d6-825177b4ae30,181223735,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:34:55.942,2022-06-27,13,Monday,2022-06-27 13:57:55.942,2022-06-27,23.0,False,False,False,True,1,False,1,
a890e758-5b35-4f64-812f-1db19eb2f78a,241282217,Helpdesk International - Refund requests,International,Refund,2022-06-27 13:35:27.024,2022-06-27,13,Monday,2022-06-27 13:51:27.024,2022-06-27,16.0,False,False,False,True,1,False,1,
f6a62bd5-4d6b-46a6-ba35-db396d2a8083,226211150,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:36:48.911,2022-06-27,13,Monday,2022-06-27 14:02:48.911,2022-06-27,26.0,False,False,False,True,1,False,1,
099cf0e9-e5d7-424a-8229-b10326995749,224173323,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:37:22.078,2022-06-27,13,Monday,2022-06-27 13:57:22.078,2022-06-27,20.0,False,False,False,True,2,True,1,
89f69bab-addd-44d3-902d-cf645739a65f,225498174,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:37:34.747,2022-06-27,13,Monday,2022-06-27 14:18:34.747,2022-06-27,41.0,False,False,False,True,1,False,1,
3e2a759a-130e-4342-ba69-ed84dc9e13ca,230753853,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:37:42.519,2022-06-27,13,Monday,2022-06-27 14:21:42.519,2022-06-27,44.0,False,False,False,True,1,False,1,
96b2953d-3d87-46f8-8589-cfca4c4efe7e,245296018,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:38:28.384,2022-06-27,13,Monday,2022-06-27 14:01:28.384,2022-06-27,23.0,False,False,False,True,1,False,1,
30953e1c-e588-428b-966d-4e8dca85880f,228992192,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:40:04.340,2022-06-27,13,Monday,2022-06-27 14:14:04.340,2022-06-27,34.0,False,False,False,True,1,False,1,
a3f04bee-da15-4673-b9cb-a637fe5913c9,228293560,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 13:41:54.040,2022-06-27,13,Monday,2022-06-27 14:10:54.040,2022-06-27,29.0,False,False,False,True,1,False,1,
c2249f70-c60d-4e1b-86e5-50fc533f603a,241587346,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:41:55.322,2022-06-27,13,Monday,2022-06-27 14:19:55.322,2022-06-27,38.0,False,False,False,True,1,False,1,
9fd0e0ac-639f-4def-ab5a-0acd2834e161,238778760,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:44:28.342,2022-06-27,13,Monday,2022-06-27 14:28:28.342,2022-06-27,44.0,False,False,False,True,1,False,1,
4bf42816-ea6e-4b10-bda2-7606fd728974,233572977,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:44:53.364,2022-06-27,13,Monday,2022-06-27 14:11:53.364,2022-06-27,27.0,False,False,False,True,1,False,1,
0df6733f-3730-4e92-8b10-a5e548670aec,245166680,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:44:53.683,2022-06-27,13,Monday,2022-06-27 14:17:53.683,2022-06-27,33.0,False,False,False,True,1,False,1,
ea1b89a9-a36d-4322-8c87-a3f2c3cc9cbe,234112912,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:45:47.923,2022-06-27,13,Monday,2022-06-27 14:02:47.923,2022-06-27,17.0,False,False,False,True,1,False,1,
b5d2bbad-84f4-4e0a-9a1f-8518aec3f9b6,215147218,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:45:57.170,2022-06-27,13,Monday,2022-06-27 14:05:57.170,2022-06-27,20.0,False,False,False,True,2,True,1,
e0472b16-4885-4c9c-9cc2-3cae91c17e67,242789140,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 13:46:15.686,2022-06-27,13,Monday,2022-06-27 14:17:15.686,2022-06-27,31.0,False,False,False,True,1,False,1,
378c4409-685f-4168-a1c9-067cae8e3a70,241226040,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 13:46:49.276,2022-06-27,13,Monday,2022-06-27 14:09:49.276,2022-06-27,23.0,False,False,False,True,1,False,1,
64b3876b-212c-4285-ae13-4a1e0f98f982,231678293,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:47:31.763,2022-06-27,13,Monday,2022-06-27 14:31:31.763,2022-06-27,44.0,False,False,False,True,1,False,1,
60897655-479e-47ee-966e-36a12091b343,245009820,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:48:04.938,2022-06-27,13,Monday,2022-06-27 14:16:04.938,2022-06-27,28.0,False,False,False,True,2,True,1,
f8e47c52-73db-40bd-b185-ce890e567813,240265157,Helpdesk - JA,JA,Not specified,2022-06-27 13:48:18.089,2022-06-27,13,Monday,2022-06-27 14:15:18.089,2022-06-27,27.0,False,False,False,True,1,False,1,
9c115bba-54c7-4bcf-bd51-7f3d0d05be99,242392205,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:49:02.494,2022-06-27,13,Monday,2022-06-27 14:27:02.494,2022-06-27,38.0,False,False,False,True,1,False,1,
be39fd2b-f2e4-4644-9594-8259595607af,235187326,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:49:33.005,2022-06-27,13,Monday,2022-06-27 14:24:33.005,2022-06-27,35.0,False,False,False,True,2,True,1,
ff12020b-e87e-42a3-af8c-f42aa2c10a61,229350649,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 13:49:41.092,2022-06-27,13,Monday,2022-06-27 14:22:41.092,2022-06-27,33.0,False,False,False,True,1,False,1,
cee73816-1b2d-411e-a90b-ee949052914b,235728867,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:50:58.227,2022-06-27,13,Monday,2022-06-27 14:15:58.227,2022-06-27,25.0,False,False,False,True,1,False,1,
fea30239-be77-498f-aae0-e7806483af9d,245299934,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:52:14.625,2022-06-27,13,Monday,2022-06-27 14:28:14.625,2022-06-27,36.0,False,False,False,True,1,False,1,
d35d91b3-3da2-42de-a010-b79116df740c,245072663,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:54:20.167,2022-06-27,13,Monday,2022-06-27 14:39:20.167,2022-06-27,45.0,False,False,False,True,1,False,1,
349f834b-c3c6-44ad-9137-7397ddb1a6ec,219463101,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:54:30.381,2022-06-27,13,Monday,2022-06-27 14:16:30.381,2022-06-27,22.0,False,False,False,True,1,False,1,
77e6cac8-07cd-474d-93ed-4057afd64bd5,230883136,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:54:37.612,2022-06-27,13,Monday,2022-06-27 14:34:37.612,2022-06-27,40.0,False,False,False,True,1,False,1,
f1285396-5782-4b4a-8baf-fbd52da4da64,235272004,Helpdesk International - Refund requests,International,Refund,2022-06-27 13:54:48.077,2022-06-27,13,Monday,2022-06-27 14:14:48.077,2022-06-27,20.0,False,False,False,True,1,False,1,
e18e28e6-e770-4f60-971d-f61573c40bf7,215517544,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:56:32.941,2022-06-27,13,Monday,2022-06-27 14:17:32.941,2022-06-27,21.0,False,False,False,True,1,False,1,
2b34152a-78c3-42ce-97e0-263b63172f4d,242909227,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:56:35.811,2022-06-27,13,Monday,2022-06-27 14:30:35.811,2022-06-27,34.0,False,False,False,True,1,False,1,
c461996c-9396-46f6-9e81-30ad12e5c4b2,244613490,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:56:39.190,2022-06-27,13,Monday,2022-06-27 14:30:39.190,2022-06-27,34.0,False,False,False,True,1,False,1,
99ff902d-49a7-4989-9520-5930f754d24e,237739634,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:56:56.127,2022-06-27,13,Monday,2022-06-27 14:28:56.127,2022-06-27,32.0,False,False,False,True,1,False,1,
a76b341e-1637-4fc5-bc7d-f1ecc30e7b9f,237194991,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:57:23.453,2022-06-27,13,Monday,2022-06-27 14:25:23.453,2022-06-27,28.0,False,False,False,True,2,True,1,
900d8b02-7743-4d42-a5cb-438dfe078545,215147218,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:57:27.151,2022-06-27,13,Monday,2022-06-27 14:29:27.151,2022-06-27,32.0,False,False,False,True,2,True,2,0.1916613888888889
78884ff0-80a9-4758-a849-446ac3b2761f,243265902,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 13:57:36.967,2022-06-27,13,Monday,2022-06-27 14:16:36.967,2022-06-27,19.0,False,False,False,True,1,False,1,
97b2fced-5fc0-45aa-91ac-d449dee82ad0,237959161,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:58:32.674,2022-06-27,13,Monday,2022-06-27 14:24:32.674,2022-06-27,26.0,False,False,False,True,1,False,1,
62ca8d8a-66c7-4859-b407-11017fb9d26b,231900614,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:58:36.132,2022-06-27,13,Monday,2022-06-27 14:16:36.132,2022-06-27,18.0,False,False,False,True,1,False,1,
3fc406d4-7726-4307-bd26-ababaa8fa5a3,231905751,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:58:39.355,2022-06-27,13,Monday,2022-06-27 14:33:39.355,2022-06-27,35.0,False,False,False,True,1,False,1,
90ceb0a8-01ab-4d53-82af-9344cf585505,242753698,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 13:58:52.358,2022-06-27,13,Monday,2022-06-27 14:24:52.358,2022-06-27,26.0,False,False,False,True,1,False,1,
00d19f0a-d1b3-4a95-bb1a-8c40cca0160f,234543441,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 13:58:57.247,2022-06-27,13,Monday,2022-06-27 14:16:57.247,2022-06-27,18.0,False,False,False,True,2,True,1,
f106d955-1961-42c2-83fd-5ef37e857a65,240524064,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:00:38.563,2022-06-27,14,Monday,2022-06-27 14:42:38.563,2022-06-27,42.0,False,False,False,True,1,False,1,
0b986cfa-ce3c-412c-9582-5a096c5ce8b9,214376162,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:01:48.704,2022-06-27,14,Monday,2022-06-27 14:17:48.704,2022-06-27,16.0,False,False,False,True,1,False,1,
88d6b0eb-f329-49ea-a452-67f6bd29887a,245241513,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:02:53.747,2022-06-27,14,Monday,2022-06-27 14:18:53.747,2022-06-27,16.0,False,False,False,True,1,False,1,
363120bc-98ca-4606-99e2-735d034bdfa2,233280498,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:03:50.849,2022-06-27,14,Monday,2022-06-27 14:41:50.849,2022-06-27,38.0,False,False,False,True,1,False,1,
11e61fab-fc79-4440-a1e7-98f98ffea46d,243247939,Helpdesk - KO,KO,Not specified,2022-06-27 14:04:09.116,2022-06-27,14,Monday,2022-06-27 14:26:09.116,2022-06-27,22.0,False,False,False,True,1,False,1,
c5ab126b-3ab5-4d51-8d0d-27615f0ac7d1,242086592,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:04:17.693,2022-06-27,14,Monday,2022-06-27 14:29:17.693,2022-06-27,25.0,False,False,False,True,2,True,2,1.669063611111111
42f2fdf9-235e-4fae-af03-493811d232da,238723782,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:04:49.135,2022-06-27,14,Monday,2022-06-27 14:19:49.135,2022-06-27,15.0,False,False,False,True,1,False,1,
1034c09f-d77c-409c-b353-28a9b10cafb7,229721338,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:05:15.570,2022-06-27,14,Monday,2022-06-27 14:50:15.570,2022-06-27,45.0,False,False,False,True,1,False,1,
b68345a2-9b81-4792-a86f-373cdb94729b,218012157,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:06:20.891,2022-06-27,14,Monday,2022-06-27 14:32:20.891,2022-06-27,26.0,False,False,False,True,1,False,1,
40e95008-39f6-4abd-9871-00ea29873566,233042150,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:06:52.838,2022-06-27,14,Monday,2022-06-27 14:38:52.838,2022-06-27,32.0,False,False,False,True,1,False,1,
4341a70b-791f-4dd3-808e-ccfde247741a,241476587,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:06:57.165,2022-06-27,14,Monday,2022-06-27 14:48:57.165,2022-06-27,42.0,False,False,False,True,1,False,1,
bfc68e59-96a4-447e-aba0-95696ecde5bd,239846530,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:07:09.333,2022-06-27,14,Monday,2022-06-27 14:37:09.333,2022-06-27,30.0,False,False,False,True,1,False,1,
3676bb3b-f92c-44b0-bcc3-8f4b2c68a36d,245304015,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:07:18.832,2022-06-27,14,Monday,2022-06-27 14:37:18.832,2022-06-27,30.0,False,False,False,True,1,False,1,
019d9288-f1ea-4b0d-8724-d62975dc5601,238414880,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:08:05.754,2022-06-27,14,Monday,2022-06-27 14:40:05.754,2022-06-27,32.0,False,False,False,True,3,True,1,
e96644c5-0eca-4893-bbc1-5229ce0bcb3d,243631124,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:08:33.676,2022-06-27,14,Monday,2022-06-27 14:45:33.676,2022-06-27,37.0,False,False,False,True,1,False,1,
271c3c56-3836-4ff1-83e8-c626cbde26b4,230314007,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:08:43.947,2022-06-27,14,Monday,2022-06-27 14:38:43.947,2022-06-27,30.0,False,False,False,True,1,False,1,
9f539edd-c3d5-44d6-8db7-84b093fb83ad,221054471,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:09:53.671,2022-06-27,14,Monday,2022-06-27 14:40:53.671,2022-06-27,31.0,False,False,False,True,1,False,1,
d993af8b-b9c1-4c08-bdd2-ebc87b2be94e,244935306,Helpdesk - KO,KO,Not specified,2022-06-27 14:11:10.845,2022-06-27,14,Monday,2022-06-27 14:37:10.845,2022-06-27,26.0,False,False,False,True,1,False,1,
76d2fb79-29a9-4626-aa18-045d8947f0ca,234757655,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:11:27.325,2022-06-27,14,Monday,2022-06-27 14:53:27.325,2022-06-27,42.0,False,False,False,True,1,False,1,
922b54ab-fc3f-4972-ba33-d07fb2c308e4,235774990,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:12:20.432,2022-06-27,14,Monday,2022-06-27 14:48:20.432,2022-06-27,36.0,False,False,False,True,1,False,1,
0d3d4901-16e2-4e1a-a0f8-24bb7eec2948,232742147,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:12:23.736,2022-06-27,14,Monday,2022-06-27 14:34:23.736,2022-06-27,22.0,False,False,False,True,1,False,1,
73f5dea0-e046-4deb-b00d-b5b88c3f4bf6,229738993,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:12:56.989,2022-06-27,14,Monday,2022-06-27 14:52:56.989,2022-06-27,40.0,False,False,False,True,1,False,1,
778a3839-4b14-447a-9681-c990303fc99c,232389476,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:13:09.745,2022-06-27,14,Monday,2022-06-27 14:38:09.745,2022-06-27,25.0,False,False,False,True,1,False,1,
8f9ab5de-4bb1-4019-b23e-4d0e210e1e5d,234543287,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:13:30.971,2022-06-27,14,Monday,2022-06-27 14:42:30.971,2022-06-27,29.0,False,False,False,True,1,False,1,
89947233-557f-4486-81b0-558daa427c7b,242370040,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:13:38.769,2022-06-27,14,Monday,2022-06-27 14:50:38.769,2022-06-27,37.0,False,False,False,True,1,False,1,
0877f5e3-3ee3-4925-a043-b057b85be476,215774460,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:13:48.681,2022-06-27,14,Monday,2022-06-27 14:28:48.681,2022-06-27,15.0,False,False,False,True,1,False,1,
85da222a-339d-4396-816a-e71eaa28d026,236448509,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:13:58.772,2022-06-27,14,Monday,2022-06-27 14:36:58.772,2022-06-27,23.0,False,False,False,True,1,False,1,
93594679-8d79-4b10-a869-7de17834efbc,231237116,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:14:47.425,2022-06-27,14,Monday,2022-06-27 14:31:47.425,2022-06-27,17.0,False,False,False,True,1,False,1,
727c26c0-7abf-4e1e-b34d-d6b03ea8e8aa,244832940,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:14:48.638,2022-06-27,14,Monday,2022-06-27 14:59:48.638,2022-06-27,45.0,False,False,False,True,1,False,1,
71b1f918-1800-4517-99d4-135ee1795c01,241648077,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:14:51.144,2022-06-27,14,Monday,2022-06-27 14:52:51.144,2022-06-27,38.0,False,False,False,True,1,False,1,
94cdf136-06ce-4e1c-9f15-d1b9b9e45cc4,244213882,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:14:55.232,2022-06-27,14,Monday,2022-06-27 14:49:55.232,2022-06-27,35.0,False,False,False,True,1,False,1,
41c93e7d-1819-4ddd-9b03-273ebd40438f,238659806,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:14:58.269,2022-06-27,14,Monday,2022-06-27 14:44:58.269,2022-06-27,30.0,False,False,False,True,1,False,1,
c7018ae3-859b-4b00-8f98-41212a2ea31d,230563839,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:15:16.284,2022-06-27,14,Monday,2022-06-27 14:32:16.284,2022-06-27,17.0,False,False,False,True,1,False,1,
f34e9491-d272-4422-a674-5f6efb8d9683,237631394,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:16:25.627,2022-06-27,14,Monday,2022-06-27 15:01:25.627,2022-06-27,45.0,False,False,False,True,1,False,1,
6afa25cc-b298-4be5-b3cb-fc46f119af3b,210222705,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:16:49.710,2022-06-27,14,Monday,2022-06-27 14:31:49.710,2022-06-27,15.0,False,False,False,True,1,False,1,
bcd6a688-8f27-48ef-a7a7-5823f45dd753,244982595,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:16:59.924,2022-06-27,14,Monday,2022-06-27 14:37:59.924,2022-06-27,21.0,False,False,False,True,1,False,1,
8050d910-73ad-413d-8d60-43fc120bc93e,241835968,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:20:29.868,2022-06-27,14,Monday,2022-06-27 14:35:29.868,2022-06-27,15.0,False,False,False,True,2,True,2,7.200236666666666
976f5677-470b-4633-bd2e-078a25897345,244826560,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:20:55.096,2022-06-27,14,Monday,2022-06-27 14:40:55.096,2022-06-27,20.0,False,False,False,True,1,False,1,
35705c6b-c6c0-4550-a2d7-71503aef40f4,244312046,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:21:06.139,2022-06-27,14,Monday,2022-06-27 14:51:06.139,2022-06-27,30.0,False,False,False,True,1,False,1,
6b39d808-bc8d-4b74-a396-0f4e502ce7e5,239689934,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:21:25.167,2022-06-27,14,Monday,2022-06-27 14:53:25.167,2022-06-27,32.0,False,False,False,True,1,False,1,
33fd62ca-28d6-4b09-9955-e1f25c521946,240203711,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:21:30.939,2022-06-27,14,Monday,2022-06-27 14:41:30.939,2022-06-27,20.0,False,False,False,True,1,False,1,
d32d855b-43d8-4caf-8103-cd8489765cbd,238301547,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:21:41.395,2022-06-27,14,Monday,2022-06-27 14:56:41.395,2022-06-27,35.0,False,False,False,True,1,False,1,
0183427c-dc26-487a-86a3-10046b808a58,240679494,Helpdesk - JA,JA,Not specified,2022-06-27 14:22:06.666,2022-06-27,14,Monday,2022-06-27 14:47:06.666,2022-06-27,25.0,False,False,False,True,1,False,1,
6c2899a1-6712-4f1d-bdf6-a5222cab90be,238996263,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:22:15.295,2022-06-27,14,Monday,2022-06-27 15:01:15.295,2022-06-27,39.0,False,False,False,True,1,False,1,
334041f8-d6ad-4079-905e-22180a78696e,243668590,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:22:39.213,2022-06-27,14,Monday,2022-06-27 14:40:39.213,2022-06-27,18.0,False,False,False,True,1,False,1,
19aa1b85-516d-4559-a783-75f3d71993e9,242078155,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:22:44.269,2022-06-27,14,Monday,2022-06-27 15:00:44.269,2022-06-27,38.0,False,False,False,True,1,False,1,
a4321047-2d6e-4c63-ae44-28b462a20fdf,211512312,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:22:46.355,2022-06-27,14,Monday,2022-06-27 15:04:46.355,2022-06-27,42.0,False,False,False,True,1,False,1,
d62c182f-0eba-4201-a9f5-b7a434e990c4,245211516,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:22:51.123,2022-06-27,14,Monday,2022-06-27 14:50:51.123,2022-06-27,28.0,False,False,False,True,2,True,1,
26affa81-ee7b-49cb-90c4-a93b2050d857,222124089,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:22:54.324,2022-06-27,14,Monday,2022-06-27 15:05:54.324,2022-06-27,43.0,False,False,False,True,1,False,1,
00fb17ff-6266-41b3-a420-650e1e29ca8f,245067031,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:24:55.014,2022-06-27,14,Monday,2022-06-27 14:43:55.014,2022-06-27,19.0,False,False,False,True,1,False,1,
3b2ead34-0089-4fc0-a359-2d03fcbbd832,219081027,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:25:04.132,2022-06-27,14,Monday,2022-06-27 15:07:04.132,2022-06-27,42.0,False,False,False,True,1,False,1,
82cffecd-7c3e-44f2-9684-cc19b2422f34,232437458,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:25:31.694,2022-06-27,14,Monday,2022-06-27 15:08:31.694,2022-06-27,43.0,False,False,False,True,1,False,1,
123ab59f-2b17-4d04-84d4-5b89edf20bce,242548834,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:25:36.530,2022-06-27,14,Monday,2022-06-27 14:55:36.530,2022-06-27,30.0,False,False,False,True,1,False,1,
89460300-038c-41b9-9580-64e51559bd85,245107456,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 14:26:11.543,2022-06-27,14,Monday,2022-06-27 15:04:11.543,2022-06-27,38.0,False,False,False,True,1,False,1,
6c445f11-25d4-4466-9d34-c428f46f42e4,239454578,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 14:26:12.369,2022-06-27,14,Monday,2022-06-27 14:47:12.369,2022-06-27,21.0,False,False,False,True,1,False,1,
bd88f51b-bd96-4162-93d3-5fc3584faf29,242929940,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:26:54.919,2022-06-27,14,Monday,2022-06-27 14:45:54.919,2022-06-27,19.0,False,False,False,True,1,False,1,
7dffc901-1451-4127-b66c-7969b5be2c51,226446858,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:26:56.222,2022-06-27,14,Monday,2022-06-27 15:01:56.222,2022-06-27,35.0,False,False,False,True,1,False,1,
f424f14d-12c2-4b62-9211-ef9fddeaa7dd,245104123,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:30:26.742,2022-06-27,14,Monday,2022-06-27 14:54:26.742,2022-06-27,24.0,False,False,False,True,1,False,1,
9f27295e-f044-4e5d-8a3a-d4fc7263aa1e,217961777,Helpdesk International - Refund requests,International,Refund,2022-06-27 14:30:27.904,2022-06-27,14,Monday,2022-06-27 14:48:27.904,2022-06-27,18.0,False,False,False,True,2,True,2,10.215586666666667
2189c329-0ec6-4c4e-b3dc-4f243ef72331,229107494,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:31:19.149,2022-06-27,14,Monday,2022-06-27 15:05:19.149,2022-06-27,34.0,False,False,False,True,1,False,1,
f7a818c0-8e09-451c-94b0-a25c57c269ba,241344675,Helpdesk EN - Refund requests,EN,Refund,2022-06-27 14:31:22.137,2022-06-27,14,Monday,2022-06-27 15:13:22.137,2022-06-27,42.0,False,False,False,True,2,True,2,7.341813888888889
b91279ec-95a1-4fc4-ac37-7aeae34d5754,227201788,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:31:54.507,2022-06-27,14,Monday,2022-06-27 15:13:54.507,2022-06-27,42.0,False,False,False,True,1,False,1,
5ba028d8-4543-4895-8ba8-f0f6685abfcc,239749598,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:32:03.907,2022-06-27,14,Monday,2022-06-27 14:58:03.907,2022-06-27,26.0,False,False,False,True,1,False,1,
1b627172-efbd-4e55-8c5a-b961a12da197,243681097,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:32:08.308,2022-06-27,14,Monday,2022-06-27 15:14:08.308,2022-06-27,42.0,False,False,False,True,1,False,1,
35583481-a799-4fe5-a1cb-4bf5282eae26,239459528,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:32:11.430,2022-06-27,14,Monday,2022-06-27 14:52:11.430,2022-06-27,20.0,False,False,False,True,1,False,1,
66dbece8-0db1-440e-98dc-474ef468541b,245287845,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:32:36.157,2022-06-27,14,Monday,2022-06-27 14:53:36.157,2022-06-27,21.0,False,False,False,True,1,False,1,
1a8d221a-6702-45ba-92db-3b2ffe446d77,214643737,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:33:16.571,2022-06-27,14,Monday,2022-06-27 15:10:16.571,2022-06-27,37.0,False,False,False,True,1,False,1,
4b569a66-78ab-4aa7-848a-5e12e1335bff,215282815,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:34:12.760,2022-06-27,14,Monday,2022-06-27 15:09:12.760,2022-06-27,35.0,False,False,False,True,1,False,1,
e7e38390-da4e-4fd0-b6df-7ac92c81d07d,235923886,Helpdesk EN - Non-refund requests,EN,Non-refund,2022-06-27 14:34:37.575,2022-06-27,14,Monday,2022-06-27 14:59:37.575,2022-06-27,25.0,False,False,False,True,1,False,1,
39c77385-5f61-4462-9c31-710a7e45bed0,244533443,Helpdesk International - Non-refund requests,International,Non-refund,2022-06-27 14:34:56.047,2022-06-27,14,Monday,2022-06-27 15:01:56.047,2022-06-27,27.0,False,False,False,True,1,False,1,
